200042497;19
200070852;21
200042935;22
200071751;27
200040350;23
200071371;20
240100610;25
200069193;28
240100891;26
200070555;29
240100800;30
200029999;31
240100750;32
240100883;24
200070118;33
200040590;34
200070308;35
200071785;36
240200469;37
240200477;38
240200576;39
240200592;40
200071983;41
200040426;42
240200501;43
200071991;44
240200634;46
200071892;45
200071769;48
240200519;47
240200600;49
200072031;50
200043495;51
240200493;52
240300491;53
200070985;54
240300558;55
240200584;56
240200444;57
200071363;58
200071496;59
240300657;60
200071082;61
200071140;62
200071470;64
240300566;63
200071512;65
200071389;66
200067437;67
200034700;68
200068625;69
200071884;70
200071025;71
200072304;73
200071033;72
200040624;74
200067825;75
200067742;76
240400440;80
200068096;81
200067452;77
200068765;79
200067320;78
240500462;82
200067445;83
240500439;84
200039931;85
240600551;86
200039857;88
200030195;87
200039915;90
240600593;91
240600585;89
200041465;92
200073245;93
200071413;94
200071405;95
200041366;96
200039832;97
200040491;98
200072015;100
200073096;99
200072007;102
200039808;101
200039824;103
240700864;104
240700302;105
240700815;106
240700617;107
200016905;108
200035129;109
240700716;110
200043156;111
200041630;112
240800862;113
240800920;114
200041622;115
240800821;116
240800847;117
200067759;118
200044469;119
200067940;120
240900431;121
200066363;122
200067791;123
240900464;124
241000405;125
241000447;126
200066223;127
200066231;128
200071777;129
200040137;130
200066892;131
241000223;132
200069003;133
200069250;134
200000545;135
200070126;136
200071041;137
200006716;138
241000488;139
200035715;140
200035855;141
200035707;142
241100593;143
200071926;144
200035863;145
200042463;146
200070365;147
241200658;148
243100567;149
200043776;150
241200567;151
241200674;152
200069383;153
200067064;154
241200625;155
241200542;156
241200765;157
200067163;158
241200914;160
200067361;159
241200807;161
200067171;163
200067478;162
200068831;164
241200906;165
200068484;166
200067155;167
241200187;168
241200641;169
200054807;170
241300417;171
200035087;172
241300375;173
241400555;175
200065589;176
200066827;174
200066728;177
200069524;178
241400878;179
200065563;180
241400860;181
200066801;182
200069516;184
241400514;185
200065597;186
200066710;183
200068799;187
241400415;188
200069532;189
200066637;190
241500271;193
241501055;192
241500255;194
241501139;195
200066660;191
200066678;196
241500230;197
241501089;198
200043016;199
246300966;201
200072049;200
200070514;202
200068914;203
200070282;205
241700459;217
200032514;228
241800457;239
200070894;254
200072825;261
200065928;275
242320000;287
200040095;300
200040384;308
242504355;319
242500338;330
248400335;339
200066017;349
200070167;360
242900694;366
242900793;377
200038958;387
242000354;397
243000650;406
243000643;416
200072635;424
243100773;432
200034726;445
200044394;455
243301223;460
200043974;470
200071058;480
200066355;489
200070688;499
200072452;507
243600202;516
