siret,naf,ri,F_1_4,F_2_2,F_2_4,F_3_3
33781402400010,14.12Z,3898.94,0.5,10.0,2.33,0.68
31620314000074,71.11Z,2416.78,4.0,0,1.1,0.76
33157692600033,01.49Z,4201.58,2.9,9.4,2.14,3.01
87250048300013,01.47Z,5943.3,8.4,3.8,2.29,9.97
44124873900027,25.12Z,4536.8,4.7,10.0,2.42,1.76
31653900600015,25.11Z,3966.24,3.0,10.0,2.17,0.74
81214023400020,10.82Z,5366.67,5.1,8.1,2.74,5.45
43313830200016,10.12Z,4190.33,1.3,9.23,2.74,1.57
39007710500059,25.12Z,4524.81,4.6,10.0,2.42,1.76
34368801600488,11.07B,5465.44,0,10.0,4.59,0.0
34012532700031,23.31Z,3923.19,0.6,10.0,2.37,0.47
34518442800018,11.07B,5465.44,0,10.0,4.59,0.0
44263467100022,27.12Z,3741.73,2.2,8.22,2.27,1.18
49093575600026,26.51B,3835.84,4.6,3.06,4.37,2.69
80824266300017,10.39A,6099.06,0.8,10,5.27,1.13
82461847400012,16.23Z,6702.58,10,6.56,2.4,7.52
40360433300035,24.33Z,3805.93,0,10.0,2.29,0
35052885700013,10.85Z,2490.8,0.8,1.17,2.8,1.08
40266251400023,10.72Z,2172.18,0.2,0,2.56,0.13
40448177200014,38.32Z,2207.54,0.7,0,2.49,0.37
33966260300069,26.12Z,2433.91,2.7,0,2.26,1.73
44064663600017,10.86Z,4024.88,1.6,9.57,2.32,1.9
31300329500026,10.85Z,2497.51,0.9,1.17,2.8,1.08
75580071100029,26.51B,3875.39,4.9,3.06,4.37,2.69
30198456300173,23.61Z,3830.12,1.9,10.0,2.21,0.0
31650276400053,25.12Z,4524.81,4.6,10.0,2.42,1.76
40297092500036,10.72Z,2172.18,0.2,0,2.56,0.13
41031487600146,22.29A,5505.11,6.5,3.84,5.03,5.69
33194137700045,31.09B,5839.22,0.8,10,4.97,0.73
48121369200074,27.11Z,5058.98,7.1,8.86,2.25,3.61
53179407100021,28.29B,10100.8,7.4,10,4.5,8.43
35260045600060,17.12Z,4190.47,3.5,6.62,2.33,4.72
38371029000032,27.12Z,3750.51,2.3,8.22,2.27,1.18
80852854100010,38.32Z,2207.54,0.7,0,2.49,0.37
75580210500998,24.51Z,3308.68,1.3,6.36,2.3,0.5
87728042000036,28.93Z,2799.69,0.2,3.94,2.21,0.17
39012987200011,10.11Z,5818.39,6.4,8.33,2.58,6.05
80852873100066,20.42Z,3934.4,0.5,10.0,2.43,0.06
39936146800073,35.11Z,4978.0,10,0,1.9,10
45127481500021,38.32Z,2207.54,0.7,0,2.49,0.37
53057277500019,28.25Z,3350.87,5.3,3.01,2.23,2.69
45062508200034,16.23Z,6702.58,10,6.56,2.4,7.52
4555050600021,27.12Z,3732.96,2.1,8.22,2.27,1.18
45069675200028,28.41Z,3714.59,1.1,9.29,2.2,0.49
25590095300019,38.12Z,3758.73,0.7,8.8,2.44,0.37
80909756100017,23.61Z,3825.92,1.8,10.0,2.21,0.0
31611241600029,22.22Z,4758.8,10,0,2.51,9.09
32939152800018,16.21Z,4868.89,5.1,10.0,2.33,3.15
33185949600019,11.05Z,3064.62,0,5.48,2.3,0.0
32922157600021,22.21Z,8012.5,10,7.26,2.43,10
34200861200059,22.29A,5505.11,6.5,3.84,5.03,5.69
33273672700014,23.32Z,4029.38,0.6,10.0,2.51,0.57
47899939400024,28.22Z,3309.36,1.2,6.52,2.21,0.77
82888792700030,10.51C,16573.77,6.3,10,9.89,8.91
39846152500022,14.12Z,3913.24,0.7,10.0,2.33,0.68
30415462800016,28.29B,9923.83,7.1,10,4.5,8.43
44897775100016,03.21Z,3639.9,1.4,8.82,2.04,1.35
36520035100010,10.61A,7049.18,3.2,10,4.9,4.71
37675010500037,25.73B,5853.16,2.5,10,4.45,1.93
30152264500037,25.11Z,3973.52,3.1,10.0,2.17,0.74
79019750300028,20.14Z,6015.02,10,2.49,2.42,10
55206988200033,25.21Z,2173.87,0.3,0,2.31,0.07
37980321600033,01.43Z,2186.7,0.3,0,1.92,0.35
55202789800097,22.22Z,4758.8,10,0,2.51,9.09
30256554400061,22.23Z,4023.95,6.0,5.48,2.46,2.67
22640001800199,38.11Z,2509.03,1.3,1.34,2.52,0.75
33368412400816,38.32Z,2207.54,0.7,0,2.49,0.37
56192037200027,24.51Z,3308.68,1.3,6.36,2.3,0.5
31650276400046,22.23Z,4023.95,6.0,5.48,2.46,2.67
74880054700022,28.22Z,3343.59,1.7,6.52,2.21,0.77
50464071500018,17.21A,7414.49,10,1.93,7.32,10
47618035100027,22.19Z,6851.57,8.9,9.24,2.6,5.99
88568146000014,20.12Z,3538.09,2.6,6.69,2.34,1.08
68682004400051,08.12Z,4487.59,4.0,10.0,2.14,3.03
33531028000029,23.61Z,3830.12,1.9,10.0,2.21,0.0
51519057700020,28.22Z,3343.59,1.7,6.52,2.21,0.77
47250210300022,28.22Z,3316.21,1.3,6.52,2.21,0.77
31285759200033,25.93Z,6205.37,10,5.3,2.27,7.67
47823143400026,13.92Z,3618.54,0.6,8.54,2.29,0.43
45238168400029,13.93Z,3688.19,0.5,8.45,2.45,0.34
44757920200014,31.01Z,3381.04,3.2,5.15,2.44,1.28
43819254400023,31.01Z,3381.04,3.2,5.15,2.44,1.28
80033878200025,20.12Z,3546.14,2.7,6.69,2.34,1.08
42109230500026,08.12Z,4470.85,3.9,10.0,2.14,3.03
37645002900016,10.72Z,2172.18,0.2,0,2.56,0.13
57211430400023,38.32Z,2207.54,0.7,0,2.49,0.37
48246074800023,25.93Z,6205.37,10,5.3,2.27,7.67
35331990800011,08.11Z,3712.34,4.8,6.05,2.2,1.98
37962399400017,01.13Z,3871.46,2.1,9.41,2.08,1.74
34183119600033,25.11Z,3988.08,3.3,10.0,2.17,0.74
38346652100010,25.11Z,3980.8,3.2,10.0,2.17,0.74
34032156100060,01.46Z,3592.17,0.3,10.0,1.95,0.35
50164519600061,10.51C,16463.63,6.2,10,9.89,8.91
48807294300019,25.73B,5853.16,2.5,10,4.45,1.93
44994349700015,10.12Z,4201.65,1.4,9.23,2.74,1.57
43400622700012,10.51C,16353.49,6.1,10,9.89,8.91
78436428300084,01.19Z,3508.56,1.2,8.25,2.05,1.01
61622003400055,11.01Z,2463.02,2.4,0,2.36,2.32
40084168000020,26.51B,3822.66,4.5,3.06,4.37,2.69
32312692000012,13.92Z,3618.54,0.6,8.54,2.29,0.43
44446359000026,17.12Z,4148.62,3.3,6.62,2.33,4.72
43871230900030,29.32Z,2927.23,5.2,0.8,2.43,2.66
31111027400025,22.19Z,7188.01,10,9.24,2.6,5.99
74555011100363,38.11Z,2509.03,1.3,1.34,2.52,0.75
39468398100036,10.86Z,4037.08,1.7,9.57,2.32,1.9
80261008900012,38.32Z,2207.54,0.7,0,2.49,0.37
54207855500498,20.52Z,3890.4,1.6,8.78,2.38,1.52
45280710000055,10.85Z,2497.51,0.9,1.17,2.8,1.08
79764460600015,25.11Z,3980.8,3.2,10.0,2.17,0.74
33779330100033,22.29A,5478.54,6.4,3.84,5.03,5.69
92542007700016,26.12Z,2449.22,2.9,0,2.26,1.73
57208225300046,20.42Z,3934.4,0.5,10.0,2.43,0.06
42080049200035,10.89Z,6670.62,8.6,5.26,2.49,9.9
41444299600032,20.14Z,6015.02,10,2.49,2.42,10
58200357000030,22.29A,5478.54,6.4,3.84,5.03,5.69
36320028800043,20.16Z,8000.26,10,6.98,2.52,10
34143304300013,29.32Z,2927.23,5.2,0.8,2.43,2.66
42087914000119,29.32Z,2927.23,5.2,0.8,2.43,2.66
48428903800024,25.11Z,3980.8,3.2,10.0,2.17,0.74
39760828200018,13.96Z,2391.75,0.5,1.1,2.47,0.34
43140421900013,26.11Z,5072.68,10,0.24,2.29,10
49943436300010,17.12Z,4295.1,4.0,6.62,2.33,4.72
67192036100019,16.24Z,2179.46,0.3,0,2.51,0.19
92572091400017,24.45Z,4436.16,7.7,3.64,2.26,5.3
85620015900544,58.13Z,2158.0,0,0,1.7,0.0
79849128800014,03.21Z,3630.58,1.3,8.82,2.04,1.35
75119128900014,28.92Z,3500.25,0.1,8.17,2.25,0.27
40021044900056,17.12Z,4148.62,3.3,6.62,2.33,4.72
81515726800013,22.23Z,3997.65,5.8,5.48,2.46,2.67
67728021600024,25.11Z,3973.52,3.1,10.0,2.17,0.74
62850223900062,29.32Z,2917.18,5.1,0.8,2.43,2.66
44397209600020,01.47Z,5811.94,8.0,3.8,2.29,9.97
94625042000035,28.93Z,2809.06,0.4,3.94,2.21,0.17
37962476000029,23.11Z,4007.15,1.2,10.0,2.32,1.42
42186325900014,27.11Z,5021.73,6.9,8.86,2.25,3.61
49402054800025,25.12Z,4500.82,4.4,10.0,2.42,1.76
33419290300204,22.23Z,3997.65,5.8,5.48,2.46,2.67
78974005700037,28.41Z,3714.59,1.1,9.29,2.2,0.49
32847742700020,10.12Z,4190.33,1.3,9.23,2.74,1.57
80529426100013,22.29A,5345.64,5.9,3.84,5.03,5.69
35056440700012,16.24Z,2179.46,0.3,0,2.51,0.19
34975891200027,22.23Z,3997.65,5.8,5.48,2.46,2.67
38535103600053,38.32Z,2207.54,0.7,0,2.49,0.37
67688045300011,22.22Z,4691.68,9.7,0,2.51,9.09
91542023600019,11.07A,5465.44,0,10.0,4.59,0.0
33775176200036,28.14Z,2273.87,1.5,0,2.32,0.76
38391826500034,38.11Z,2509.03,1.3,1.34,2.52,0.75
31622259500035,28.14Z,2273.87,1.5,0,2.32,0.76
32509072800024,22.29A,5451.96,6.3,3.84,5.03,5.69
42399662800016,25.12Z,4488.83,4.3,10.0,2.42,1.76
67202415500042,10.82Z,5039.85,3.9,8.1,2.74,5.45
44211542400016,14.19Z,2922.05,0.5,4.22,2.33,0.67
31685455300013,27.12Z,3741.73,2.2,8.22,2.27,1.18
31664323800033,23.12Z,4085.48,1.2,9.53,2.54,1.42
43446145500025,10.13A,8016.39,4.5,10,5.38,4.81
40921019200020,13.92Z,3618.54,0.6,8.54,2.29,0.43
34185024600016,25.99B,11511.75,10,10,4.89,7.43
43289730400015,29.31Z,3521.05,1.1,7.37,2.4,0.5
34268300000059,20.42Z,3934.4,0.5,10.0,2.43,0.06
39782680100029,28.95Z,2432.51,0,1.69,2.26,0
43461298200018,22.21Z,8012.5,10,7.26,2.43,10
67738011500019,16.24Z,2179.46,0.3,0,2.51,0.19
61850114200037,28.93Z,2809.06,0.4,3.94,2.21,0.17
40972295600052,22.29A,5478.54,6.4,3.84,5.03,5.69
71850309700039,10.82Z,5366.67,5.1,8.1,2.74,5.45
43972169700027,17.23Z,4075.39,4.2,4.97,2.42,5.01
77873117400034,10.51A,16353.49,6.1,10,9.89,8.91
32497130800022,25.11Z,3980.8,3.2,10.0,2.17,0.74
30989204000036,25.99B,11511.75,10,10,4.89,7.43
35351360900019,22.29A,5478.54,6.4,3.84,5.03,5.69
50270590800023,22.19Z,6973.91,9.3,9.24,2.6,5.99
91652110700018,10.82Z,5366.67,5.1,8.1,2.74,5.45
94655127200119,26.51B,3901.75,5.1,3.06,4.37,2.69
40036455000022,26.11Z,5072.68,10,0.24,2.29,10
24650048200038,10.11Z,5759.83,6.2,8.33,2.58,6.05
30152346000030,20.14Z,6015.02,10,2.49,2.42,10
41797226200022,28.94Z,3387.64,0,7.61,2.24,0
40525318800016,25.11Z,3973.52,3.1,10.0,2.17,0.74
67668036600017,16.23Z,6329.48,8.8,6.56,2.4,7.52
34535727100021,71.11Z,2376.79,3.3,0,1.1,0.76
51361368700013,91.02Z,2158.0,0,0,2.06,0
55208131730577,35.11Z,4978.0,10,0,1.9,10
95420083800165,25.92Z,4026.25,5.0,5.23,2.43,3.65
30116437200015,10.51C,16243.35,6.0,10,9.89,8.91
51316761900016,23.61Z,3830.12,1.9,10.0,2.21,0.0
77859310300014,11.02B,2220.4,0.4,0,4.52,0.95
48872729800041,14.31Z,3925.65,0,10.0,2.46,0
95040026700015,28.12Z,4228.68,6.6,5.57,2.36,3.28
48869764000024,20.59Z,4116.97,5.3,6.36,2.28,3.09
97632030900215,23.61Z,3830.12,1.9,10.0,2.21,0.0
34911366200028,10.51D,16353.49,6.1,10,9.89,8.91
39292882600065,38.11Z,2509.03,1.3,1.34,2.52,0.75
49970158900032,22.29B,5451.96,6.3,3.84,5.03,5.69
43391668100011,22.29A,5451.96,6.3,3.84,5.03,5.69
40751293800066,11.07B,5465.44,0,10.0,4.59,0.0
44418788400077,20.13B,7816.18,9.8,5.12,4.4,7.93
41114466000015,28.25Z,3350.87,5.3,3.01,2.23,2.69
67362039900034,20.59Z,4102.09,5.2,6.36,2.28,3.09
95751084500028,22.29A,5451.96,6.3,3.84,5.03,5.69
64378038000017,22.22Z,4669.31,9.6,0,2.51,9.09
33141816000031,13.95Z,4393.82,2.4,10.0,2.48,2.38
77815194401120,22.22Z,4669.31,9.6,0,2.51,9.09
75292943000011,32.12Z,2334.81,0.8,0.57,2.18,0.95
48855963400016,24.34Z,2763.13,0,3.71,2.27,0
72658015200098,22.23Z,3997.65,5.8,5.48,2.46,2.67
38092923200037,23.69Z,3346.76,2.2,7.17,2.09,0.16
57206768400165,26.11Z,5072.68,10,0.24,2.29,10
79552024600013,14.14Z,3823.93,0.5,10.0,2.24,0.49
56203229200079,22.29A,5451.96,6.3,3.84,5.03,5.69
77863911200011,11.02B,2220.4,0.4,0,4.52,0.95
56211034600086,23.32Z,4042.9,0.8,10.0,2.51,0.57
42870356500013,22.23Z,4023.95,6.0,5.48,2.46,2.67
35153034000022,28.99B,2608.85,1.1,1.14,4.32,0.74
38273430900018,01.24Z,3743.51,1.7,10.0,1.79,2.15
38261777700026,20.59Z,4087.21,5.1,6.36,2.28,3.09
48088023600041,25.11Z,3988.08,3.3,10.0,2.17,0.74
33447411100021,26.51A,3914.94,5.2,3.06,4.37,2.69
31582929100055,27.12Z,3741.73,2.2,8.22,2.27,1.18
32622003500025,31.09B,5839.22,0.8,10,4.97,0.73
64545010700091,10.51C,16243.35,6.0,10,9.89,8.91
40443064700028,10.32Z,2716.21,3.6,0,2.42,3.63
42876450000230,24.45Z,4436.16,7.7,3.64,2.26,5.3
48391281200045,20.16Z,8000.26,10,6.98,2.52,10
32632047000023,28.93Z,2813.74,0.5,3.94,2.21,0.17
43360512800035,22.23Z,3997.65,5.8,5.48,2.46,2.67
41900611900046,25.11Z,3988.08,3.3,10.0,2.17,0.74
33002365600037,22.29A,5451.96,6.3,3.84,5.03,5.69
95750753600069,10.73Z,4152.65,0.7,10.0,2.63,1.0
34294207500033,31.02Z,3226.25,2.5,5.15,2.48,0.36
37774465100052,10.71A,2187.31,0.2,0,9.93,0.48
32116462600012,31.09B,5839.22,0.8,10,4.97,0.73
72578012600019,13.92Z,3618.54,0.6,8.54,2.29,0.43
57202403200045,23.61Z,3830.12,1.9,10.0,2.21,0.0
52014840400012,28.99B,2608.85,1.1,1.14,4.32,0.74
25730145700020,38.11Z,2509.03,1.3,1.34,2.52,0.75
45123447000016,27.11Z,5058.98,7.1,8.86,2.25,3.61
34857200900028,31.09B,5839.22,0.8,10,4.97,0.73
52459473600026,10.71A,2187.31,0.2,0,9.93,0.48
39438252700015,28.41Z,3720.77,1.2,9.29,2.2,0.49
30980153800021,23.61Z,3830.12,1.9,10.0,2.21,0.0
96951032000035,31.01Z,3381.04,3.2,5.15,2.44,1.28
40783632900042,15.12Z,4433.37,3.5,9.63,2.36,2.59
33093011600075,26.51B,3914.94,5.2,3.06,4.37,2.69
34004078100031,28.92Z,3500.25,0.1,8.17,2.25,0.27
52801456600020,91.02Z,2158.0,0,0,2.06,0
57565040300018,58.13Z,2158.0,0,0,1.7,0.0
32190710700023,25.73A,5886.45,2.7,10,4.45,1.93
33487550700033,28.25Z,3350.87,5.3,3.01,2.23,2.69
35550154500014,28.25Z,3350.87,5.3,3.01,2.23,2.69
35107034700015,28.29B,10867.63,8.7,10,4.5,8.43
60552001400016,24.31Z,3026.77,0,5.0,2.41,0
37869732000026,25.11Z,3995.37,3.4,10.0,2.17,0.74
31039253500061,10.13A,8175.41,4.9,10,5.38,4.81
31588446000025,14.13Z,3819.31,0.8,9.88,2.22,0.69
34342528600063,10.71A,2187.31,0.2,0,9.93,0.48
33424120500031,16.24Z,2179.46,0.3,0,2.51,0.19
35217001300028,20.14Z,6015.02,10,2.49,2.42,10
31166619200019,20.42Z,3934.4,0.5,10.0,2.43,0.06
24760078600088,38.11Z,2509.03,1.3,1.34,2.52,0.75
1587102300030,28.99B,2608.85,1.1,1.14,4.32,0.74
41501801900026,25.11Z,3980.8,3.2,10.0,2.17,0.74
43515598100010,10.51A,16573.77,6.3,10,9.89,8.91
33862702900014,25.99B,11511.75,10,10,4.89,7.43
86780051800195,38.11Z,2509.03,1.3,1.34,2.52,0.75
32464609000047,10.71A,2182.16,0.1,0,9.93,0.48
41157148200032,27.33Z,4094.23,4.1,9.01,2.42,0.93
38225306000018,28.41Z,3696.02,0.8,9.29,2.2,0.49
41382118200016,20.42Z,3934.4,0.5,10.0,2.43,0.06
33779392100012,31.01Z,3381.04,3.2,5.15,2.44,1.28
41147627800030,01.13Z,3860.36,2.0,9.41,2.08,1.74
44299328300039,20.13B,7550.64,9.1,5.12,4.4,7.93
75780288900027,22.29A,5478.54,6.4,3.84,5.03,5.69
80374616300010,25.11Z,3973.52,3.1,10.0,2.17,0.74
34109357300028,25.73A,5836.52,2.4,10,4.45,1.93
37698091800043,14.19Z,2928.25,0.6,4.22,2.33,0.67
32350433200020,30.12Z,3809.75,0.2,10.0,2.27,0.19
76880059100010,27.12Z,3750.51,2.3,8.22,2.27,1.18
34500342000014,01.13Z,3860.36,2.0,9.41,2.08,1.74
40749938300021,27.12Z,3750.51,2.3,8.22,2.27,1.18
32253267200019,25.11Z,3973.52,3.1,10.0,2.17,0.74
41855330100015,10.61A,6829.14,2.6,10,4.9,4.71
85580074400044,22.29A,5451.96,6.3,3.84,5.03,5.69
32394574100037,08.12Z,4487.59,4.0,10.0,2.14,3.03
35270320100025,17.12Z,4295.1,4.0,6.62,2.33,4.72
38387335300023,23.19Z,4424.06,3.3,8.47,2.54,3.26
33211009700059,20.52Z,3890.4,1.6,8.78,2.38,1.52
39056968900016,28.95Z,2432.51,0,1.69,2.26,0
41484206200054,11.05Z,3064.62,0,5.48,2.3,0.0
33000164500119,25.12Z,4524.81,4.6,10.0,2.42,1.76
34906904700018,10.89Z,6153.65,7.2,5.26,2.49,9.9
38291489300047,31.03Z,4004.63,0.1,10.0,2.55,0.1
31920183600032,29.31Z,3521.05,1.1,7.37,2.4,0.5
32031699500051,27.51Z,3126.47,2.6,4.64,2.5,0.19
33871691300029,10.13A,8175.41,4.9,10,5.38,4.81
73715014400019,10.12Z,4201.65,1.4,9.23,2.74,1.57
45127481500013,38.32Z,2207.54,0.7,0,2.49,0.37
50955421800016,23.12Z,4085.48,1.2,9.53,2.54,1.42
45022999200018,22.23Z,3997.65,5.8,5.48,2.46,2.67
40307041000010,10.51C,16133.21,5.9,10,9.89,8.91
39294939200022,25.73A,5836.52,2.4,10,4.45,1.93
35388971000029,38.11Z,2509.03,1.3,1.34,2.52,0.75
30003078000047,25.12Z,4536.8,4.7,10.0,2.42,1.76
31725305200029,10.11Z,5789.11,6.3,8.33,2.58,6.05
32538130900013,10.12Z,4190.33,1.3,9.23,2.74,1.57
31022753300034,10.72Z,2172.18,0.2,0,2.56,0.13
30963328700060,28.12Z,4183.51,6.3,5.57,2.36,3.28
38126683200025,24.31Z,3026.77,0,5.0,2.41,0
45950121900214,10.83Z,3854.19,0.3,10.0,2.31,0.35
40322731700019,20.12Z,3538.09,2.6,6.69,2.34,1.08
24590042800096,38.11Z,2509.03,1.3,1.34,2.52,0.75
78728015500021,10.71A,2187.31,0.2,0,9.93,0.48
1725106700066,29.31Z,3508.88,0.9,7.37,2.4,0.5
52981668800012,10.51A,16353.49,6.1,10,9.89,8.91
34291395100030,32.99Z,2639.68,0.5,2.56,2.35,0.52
38095975900032,28.13Z,5078.28,10,5.33,2.42,4.26
81920951100024,32.99Z,2634.13,0.4,2.56,2.35,0.52
42153934700052,13.92Z,3618.54,0.6,8.54,2.29,0.43
42867544100029,13.92Z,3618.54,0.6,8.54,2.29,0.43
33941258700034,22.23Z,3997.65,5.8,5.48,2.46,2.67
55675024800024,22.21Z,8012.5,10,7.26,2.43,10
44008840900048,25.92Z,3864.87,4.0,5.23,2.43,3.65
32945136300017,28.99B,2602.81,1.0,1.14,4.32,0.74
31042756200015,01.47Z,5943.3,8.4,3.8,2.29,9.97
30491406200027,10.11Z,5789.11,6.3,8.33,2.58,6.05
40955943200029,28.14Z,2268.16,1.4,0,2.32,0.76
30098772400022,10.72Z,2172.18,0.2,0,2.56,0.13
32552045000090,10.51C,16133.21,5.9,10,9.89,8.91
32644695200029,25.11Z,3973.52,3.1,10.0,2.17,0.74
80207300700014,10.91Z,3371.29,6.5,0,2.28,5.53
38967014200063,25.94Z,4659.98,4.9,10.0,2.36,2.36
30050091500032,10.11Z,5701.28,6.0,8.33,2.58,6.05
31530321400011,25.12Z,4524.81,4.6,10.0,2.42,1.76
50164519600053,10.51C,16353.49,6.1,10,9.89,8.91
62203708300137,20.13B,7778.24,9.7,5.12,4.4,7.93
50164519600046,10.51C,16353.49,6.1,10,9.89,8.91
34847438800017,13.96Z,2391.75,0.5,1.1,2.47,0.34
38439245200064,38.21Z,4021.27,1.4,10.0,2.4,0.75
39906857600020,22.19Z,6851.57,8.9,9.24,2.6,5.99
40246991000010,38.32Z,2207.54,0.7,0,2.49,0.37
42125774200013,13.92Z,3618.54,0.6,8.54,2.29,0.43
31032688900030,20.16Z,8000.26,10,6.98,2.52,10
38965427800016,25.12Z,4500.82,4.4,10.0,2.42,1.76
55272125000082,10.84Z,2835.73,1.0,3.16,2.51,0.98
73575009300016,10.51C,16353.49,6.1,10,9.89,8.91
33962799400017,01.13Z,3860.36,2.0,9.41,2.08,1.74
33287529300018,16.23Z,6640.4,9.8,6.56,2.4,7.52
39375706700029,10.85Z,2490.8,0.8,1.17,2.8,1.08
78161908500058,10.85Z,2490.8,0.8,1.17,2.8,1.08
37791706700086,23.51Z,4146.61,3.5,10.0,2.15,1.6
82854872700019,14.13Z,3798.09,0.5,9.88,2.22,0.69
51987038000010,15.12Z,4311.14,2.7,9.63,2.36,2.59
31833573400022,25.29Z,2215.39,0.6,0,2.15,0.62
30056058800406,20.11Z,3835.41,0.3,10,2.3,0.16
41524376500013,28.21Z,3335.24,1.7,7.07,2.09,0.43
48137217500028,24.45Z,4340.42,7.2,3.64,2.26,5.3
31411950400111,20.11Z,3835.41,0.3,10,2.3,0.16
4575085800057,27.11Z,5058.98,7.1,8.86,2.25,3.61
51848201300019,22.19Z,7065.67,9.6,9.24,2.6,5.99
30152279300027,22.22Z,4669.31,9.6,0,2.51,9.09
38290349000037,11.07A,5465.44,0,10.0,4.59,0.0
39903413100017,38.32Z,2207.54,0.7,0,2.49,0.37
33121415500011,25.11Z,3980.8,3.2,10.0,2.17,0.74
40906117300020,01.11Z,8371.8,10,9.82,2.01,10
33443845400053,10.84Z,2842.66,1.1,3.16,2.51,0.98
48572062700275,24.33Z,3805.93,0,10.0,2.29,0
43800019200056,20.42Z,3934.4,0.5,10.0,2.43,0.06
87658007700017,20.42Z,3934.4,0.5,10.0,2.43,0.06
82374866000011,38.11Z,2509.03,1.3,1.34,2.52,0.75
39256973700035,16.24Z,2184.04,0.4,0,2.51,0.19
31451513100014,58.14Z,2174.94,0.2,0,1.63,0.19
37771465400714,58.13Z,2158.0,0,0,1.7,0.0
75680232800804,58.13Z,2158.0,0,0,1.7,0.0
30157449700030,71.11Z,2376.79,3.3,0,1.1,0.76
31186620600072,20.42Z,3934.4,0.5,10.0,2.43,0.06
45186013400027,28.25Z,3328.12,5.1,3.01,2.23,2.69
34484385900036,08.12Z,4554.54,4.4,10.0,2.14,3.03
33033557100098,22.23Z,3984.5,5.7,5.48,2.46,2.67
54202134000022,25.11Z,3988.08,3.3,10.0,2.17,0.74
42132139900030,10.85Z,2497.51,0.9,1.17,2.8,1.08
40084168000046,26.51B,3822.66,4.5,3.06,4.37,2.69
44476773500012,23.61Z,3830.12,1.9,10.0,2.21,0.0
41999825700036,32.99Z,2639.68,0.5,2.56,2.35,0.52
49494298000017,28.22Z,3343.59,1.7,6.52,2.21,0.77
33214730500012,38.32Z,2207.54,0.7,0,2.49,0.37
80428323200036,10.52Z,2192.33,0.5,0,2.5,0.27
44055588600025,25.21Z,2173.87,0.3,0,2.31,0.07
39718008400014,38.32Z,2207.54,0.7,0,2.49,0.37
32140893200010,25.29Z,2220.83,0.7,0,2.15,0.62
41142501000021,38.11Z,2509.03,1.3,1.34,2.52,0.75
44418777700057,20.17Z,4838.82,5.8,10.0,2.24,2.87
78387670900065,01.49Z,4201.58,2.9,9.4,2.14,3.01
7150239700079,29.32Z,2957.36,5.5,0.8,2.43,2.66
95008046500046,22.29B,5505.11,6.5,3.84,5.03,5.69
45650241800084,17.21A,7414.49,10,1.93,7.32,10
47558203700036,28.94Z,3387.64,0,7.61,2.24,0
38159019900034,28.93Z,2809.06,0.4,3.94,2.21,0.17
38210204400056,13.95Z,4453.29,2.8,10.0,2.48,2.38
49086810600041,28.13Z,5078.28,10,5.33,2.42,4.26
79523115800010,20.14Z,6015.02,10,2.49,2.42,10
47998845300029,28.22Z,3316.21,1.3,6.52,2.21,0.77
69678030300108,10.71A,2187.31,0.2,0,9.93,0.48
48757746200012,32.91Z,2158.0,0,0,2.54,0
34161151500022,01.43Z,2186.7,0.3,0,1.92,0.35
41790003200018,01.24Z,3755.85,1.8,10.0,1.79,2.15
40443277500033,10.12Z,4201.65,1.4,9.23,2.74,1.57
43903980100022,23.12Z,4106.42,1.4,9.53,2.54,1.42
39193339700013,22.19Z,7126.84,9.8,9.24,2.6,5.99
50920218000022,14.13Z,3805.16,0.6,9.88,2.22,0.69
54207492700030,25.29Z,2215.39,0.6,0,2.15,0.62
86120057400056,22.29A,5451.96,6.3,3.84,5.03,5.69
35005058900166,38.11Z,2509.03,1.3,1.34,2.52,0.75
44702032200023,27.12Z,3732.96,2.1,8.22,2.27,1.18
50337798800012,10.71A,2187.31,0.2,0,9.93,0.48
80073199400029,13.99Z,3113.79,3.0,3.08,2.34,2.56
49327510100027,20.16Z,8000.26,10,6.98,2.52,10
83085400600038,20.15Z,7769.38,10,7.37,2.2,10
32345992500026,27.32Z,6766.48,8.0,10.0,2.3,6.81
43161738000024,28.25Z,3328.12,5.1,3.01,2.23,2.69
41316523400019,22.22Z,4758.8,10,0,2.51,9.09
56211088201278,08.12Z,4521.07,4.2,10.0,2.14,3.03
32140887400022,29.32Z,2927.23,5.2,0.8,2.43,2.66
44378278400088,29.32Z,2957.36,5.5,0.8,2.43,2.66
39180025700027,10.89Z,6670.62,8.6,5.26,2.49,9.9
50152687500023,22.22Z,4758.8,10,0,2.51,9.09
43485126700014,16.24Z,2179.46,0.3,0,2.51,0.19
39548001500019,10.91Z,3493.39,7.3,0,2.28,5.53
49106680900048,29.32Z,2907.14,5.0,0.8,2.43,2.66
53324797900032,10.81Z,4632.9,3.9,8.7,2.46,3.82
79973748100017,38.32Z,2207.54,0.7,0,2.49,0.37
33125023300037,08.12Z,4537.8,4.3,10.0,2.14,3.03
61582077600040,10.92Z,3294.98,6.0,0,2.36,5.53
82786727600012,13.99Z,3069.13,2.6,3.08,2.34,2.56
31732010900026,13.96Z,2391.75,0.5,1.1,2.47,0.34
81862348000014,17.29Z,3029.2,3.2,2.5,2.23,2.76
79866112000013,25.71Z,3425.26,0,6.81,2.58,0
43301869400029,10.13A,8056.14,4.6,10,5.38,4.81
37715009900028,25.73B,5853.16,2.5,10,4.45,1.93
41179585900049,15.12Z,4418.09,3.4,9.63,2.36,2.59
