0102,0102,0
0102,0103,0.6781845689
0102,0104,0.759882912
0102,0105,0.827451244
0102,0407,0.8977709264
0102,0202,0.9083580971
0102,0203,0.9202380106
0102,1008,0.9223953038
0102,1001,0.9261737391
0102,0201,0.9278754219
0102,0209,0.932366088
0102,0106,0.9364138022
0102,0709,0.9371813983
0102,0708,0.9398786724
0102,1104,0.9512059242
0102,1005,0.9574597329
0102,0204,0.9577935971
0102,0206,0.9624802656
0102,0207,0.9647641852
0102,2309,0.9706723224
0103,0103,0
0103,0104,0.5499888361
0103,0102,0.6781845689
0103,0105,0.8514895737
0103,0407,0.8593041748
0103,0203,0.8980930075
0103,0709,0.9135440141
0103,0210,0.9139496163
0103,1602,0.9183529615
0103,0209,0.9203857929
0103,0106,0.9251504987
0103,2309,0.9283849746
0103,0708,0.9292291179
0103,1104,0.9425628111
0103,1005,0.949924387
0103,0204,0.9503173903
0103,0206,0.9558342285
0103,0202,0.9560616203
0103,0201,0.9654193409
0103,1601,0.966904629
0104,0104,0
0104,0103,0.5499888361
0104,0102,0.759882912
0104,0105,0.8174349517
0104,0209,0.907860823
0104,0106,0.9133751169
0104,1104,0.9335267469
0104,0207,0.9402399957
0104,1005,0.9420464523
0104,0204,0.9425012842
0104,0206,0.9488860331
0104,0202,0.9491491988
0104,0203,0.9557411931
0104,2309,0.9570721909
0104,0201,0.9599790834
0104,1601,0.9616980404
0104,1602,0.9645402096
0105,0105,0
0105,0104,0.8174349517
0105,0102,0.827451244
0105,0103,0.8514895737
0105,0106,0.9086006656
0105,1104,0.9344860539
0105,1103,0.9460923895
0105,0407,0.9511803277
0105,0201,0.9577732757
0105,1008,0.962939743
0105,1001,0.9647441432
0105,1602,0.9650519453
0105,0209,0.9677013084
0105,0709,0.9700008687
0105,2309,0.9709464982
0105,0708,0.9712889567
0105,0207,0.9790515825
0105,1005,0.9796848223
0105,0204,0.9798442591
0105,0206,0.9820823856
0106,0106,0
0106,0308,0.7833784819
0106,0301,0.8061600924
0106,0303,0.840555191
0106,0304,0.8808882162
0106,1605,0.9015590325
0106,0302,0.9038187936
0106,0105,0.9086006656
0106,0104,0.9133751169
0106,0306,0.917266652
0106,0103,0.9251504987
0106,0209,0.9313990176
0106,0102,0.9364138022
0106,1104,0.9505082369
0106,1005,0.9568514675
0106,0204,0.9571901038
0106,0206,0.9619437866
0106,0202,0.962139722
0106,0203,0.9670476988
0106,0201,0.9702029675
0201,0201,0
0201,0202,0.5500732362
0201,0203,0.6442539096
0201,0204,0.6809923649
0201,0206,0.7513179779
0201,0207,0.8347484618
0201,1602,0.8635999262
0201,0210,0.9049890488
0201,2010,0.9223230258
0201,0709,0.9273956344
0201,0102,0.9278754219
0201,1601,0.9291128367
0201,0403,0.9487043917
0201,0105,0.9577732757
0201,0104,0.9599790834
0201,0103,0.9654193409
0201,0209,0.9683061726
0201,0106,0.9702029675
0201,2201,0.9714511614
0201,1604,0.974423768
0202,0202,0
0202,0203,0.3898112774
0202,0204,0.476534605
0202,0201,0.5500732362
0202,0206,0.5790083706
0202,1602,0.772813201
0202,0207,0.7900304496
0202,0210,0.8270766288
0202,1601,0.8855709583
0202,2010,0.9013031945
0202,0102,0.9083580971
0202,0104,0.9491491988
0202,0103,0.9560616203
0202,0209,0.9597296417
0202,0106,0.962139722
0202,2201,0.9637256823
0202,1604,0.9675026946
0202,0405,0.9678411335
0202,1104,0.9709471948
0202,0403,0.9709673077
0203,0203,0
0203,0202,0.3898112774
0203,0204,0.4104353786
0203,0206,0.5229715705
0203,0201,0.6442539096
0203,1602,0.6708689034
0203,0207,0.7634637207
0203,0210,0.7980062217
0203,1601,0.8511282057
0203,0103,0.8980930075
0203,2010,0.9140976518
0203,0102,0.9202380106
0203,0303,0.9381285906
0203,0304,0.9424585402
0203,1604,0.9483393878
0203,0104,0.9557411931
0203,0209,0.9649500512
0203,0106,0.9670476988
0203,0208,0.9724044241
0203,1104,0.9747134261
0204,0204,0
0204,0203,0.4104353786
0204,0206,0.4431578517
0204,0202,0.476534605
0204,0201,0.6809923649
0204,0207,0.8102705181
0204,1602,0.8328363895
0204,0210,0.8611715734
0204,2010,0.8884001896
0204,1601,0.8916927502
0204,0104,0.9425012842
0204,0103,0.9503173903
0204,0209,0.9544649497
0204,0106,0.9571901038
0204,0102,0.9577935971
0204,1104,0.9671490118
0204,1005,0.9713594392
0204,0105,0.9798442591
0206,0206,0
0206,0204,0.4431578517
0206,0203,0.5229715705
0206,0202,0.5790083706
0206,0207,0.7069469392
0206,0201,0.7513179779
0206,1602,0.7976606637
0206,1601,0.8500851542
0206,0210,0.8602063358
0206,2010,0.9007924125
0206,0407,0.928465113
0206,0303,0.9285454527
0206,0304,0.9335460588
0206,0104,0.9488860331
0206,0103,0.9558342285
0206,0709,0.9560426287
0206,0209,0.959521234
0206,0106,0.9619437866
0206,0102,0.9624802656
0206,1104,0.9707968403
0207,0207,0
0207,0206,0.7069469392
0207,0203,0.7634637207
0207,0202,0.7900304496
0207,0204,0.8102705181
0207,0201,0.8347484618
0207,0210,0.8584115803
0207,1602,0.8616250604
0207,1601,0.9185476303
0207,2010,0.9359727353
0207,0104,0.9402399957
0207,0303,0.9538841806
0207,0304,0.9571115077
0207,0208,0.9590090401
0207,0802,0.9592880979
0207,0307,0.9597261585
0207,0102,0.9647641852
0207,0302,0.9670819454
0207,2007,0.9700637311
0207,0306,0.9716844819
0208,0208,0
0208,1602,0.9245030507
0208,0703,0.9321957007
0208,0701,0.9381590858
0208,0802,0.9462217465
0208,0307,0.946800407
0208,0302,0.9565170072
0208,0207,0.9590090401
0208,0306,0.9625967108
0208,0210,0.9627012052
0208,2104,0.9715428744
0208,0203,0.9724044241
0208,1905,0.990846483
0209,0209,0
0209,0305,0.8814983293
0209,0104,0.907860823
0209,1601,0.9191710949
0209,0103,0.9203857929
0209,1602,0.9210467339
0209,0106,0.9313990176
0209,0102,0.932366088
0209,1104,0.9473577291
0209,1005,0.9541047551
0209,0204,0.9544649497
0209,0206,0.959521234
0209,0202,0.9597296417
0209,0210,0.9611203969
0209,0203,0.9649500512
0209,0105,0.9677013084
0209,0201,0.9683061726
0209,1905,0.9753618874
0210,0210,0
0210,0203,0.7980062217
0210,0202,0.8270766288
0210,0207,0.8584115803
0210,0206,0.8602063358
0210,0204,0.8611715734
0210,1602,0.8818127215
0210,1601,0.8862912655
0210,0201,0.9049890488
0210,0103,0.9139496163
0210,2010,0.9473996721
0210,0209,0.9611203969
0210,0305,0.9620717503
0210,0303,0.9621144645
0210,0208,0.9627012052
0210,0706,0.9654742815
0210,1904,0.9686696082
0210,0102,0.9710527156
0210,2105,0.9762853328
0210,2007,0.9781614151
0301,0301,0
0301,0306,0.6395258009
0301,0303,0.7354706526
0301,0307,0.7569536269
0301,0106,0.8061600924
0302,0302,0
0302,0308,0.5559942126
0302,0307,0.6208843291
0302,0306,0.6486647427
0302,0304,0.7558583915
0302,0303,0.8687434644
0302,0305,0.8757548705
0302,0802,0.8904376104
0302,1605,0.8991135284
0302,0106,0.9038187936
0302,1604,0.9382625371
0302,2104,0.9420243204
0302,0208,0.9565170072
0302,0207,0.9670819454
0302,1905,0.9813515469
0303,0303,0
0303,0304,0.6837574244
0303,0308,0.7043810487
0303,0301,0.7354706526
0303,0307,0.8394132107
0303,0106,0.840555191
0303,0706,0.8493972421
0303,1904,0.8633354008
0303,0302,0.8687434644
0303,0306,0.8870954886
0303,2105,0.8965555355
0303,2007,0.9047390893
0303,0206,0.9285454527
0303,1604,0.9375625737
0303,0203,0.9381285906
0303,1602,0.9504291378
0303,0207,0.9538841806
0303,0210,0.9621144645
0303,1905,0.9738748632
0304,0304,0
0304,0308,0.4501386881
0304,1605,0.5891872942
0304,0303,0.6837574244
