0102;0103;0.6781845688819885
0102;0104;0.7598829120397568
0102;0201;0.9278754219412804
0102;0202;0.908358097076416
0102;0203;0.9202380105853081
0102;0204;0.9577935971319675
0102;0206;0.9624802656471729
0102;0207;0.9647641852498055
0102;0709;0.9371813982725143
0102;1104;0.9512059241533279
0102;1601;0.9718848001211882
0103;0104;0.5499888360500336
0103;0201;0.965419340878725
0103;0202;0.9560616202652454
0103;0203;0.89809300750494
0103;0204;0.9503173902630806
0103;0206;0.9558342285454273
0103;0709;0.9135440140962601
0103;1104;0.9425628110766411
0103;1601;0.966904629021883
0103;1602;0.9183529615402222
0104;0201;0.9599790833890438
0104;0202;0.9491491988301277
0104;0203;0.9557411931455135
0104;0204;0.9425012841820717
0104;0206;0.9488860331475735
0104;0207;0.9402399957180023
0104;1104;0.9335267469286919
0104;1601;0.9616980403661728
0104;1602;0.964540209621191
0201;0202;0.5500732362270355
0201;0203;0.6442539095878601
0201;0204;0.6809923648834229
0201;0206;0.7513179779052734
0201;0207;0.8347484618425369
0201;0402;0.9798167459666729
0201;0403;0.9487043917179108
0201;0405;0.9746901281177998
0201;0709;0.9273956343531609
0202;0203;0.38981127738952637
0202;0204;0.4765346050262451
0202;0206;0.5790083706378937
0202;0207;0.79003044962883
0202;0402;0.9743550438433886
0202;0403;0.9709673076868057
0202;0405;0.9678411334753036
0203;0204;0.41043537855148315
0203;0206;0.5229715704917908
0203;0207;0.7634637206792831
0203;0303;0.9381285905838013
0203;0304;0.9424585402011871
0204;0206;0.4431578516960144
0204;0207;0.8102705180644989
0206;0207;0.7069469392299652
0206;0303;0.9285454526543617
0206;0304;0.9335460588335991
0206;0709;0.9560426287353039
0207;0302;0.9670819453895092
0207;0303;0.9538841806352139
0207;0304;0.9571115076541901
0207;0306;0.9716844819486141
0207;0307;0.95972615852952
0207;0802;0.9592880979180336
0301;0303;0.7354706525802612
0301;0306;0.6395258009433746
0301;0307;0.756953626871109
0302;0303;0.8687434643507004
0302;0304;0.7558583915233612
0302;0305;0.8757548704743385
0302;0306;0.6486647427082062
0302;0307;0.6208843290805817
0302;0308;0.5559942126274109
0302;0802;0.8904376104474068
0303;0304;0.6837574243545532
0303;0306;0.8870954886078835
0303;0307;0.8394132107496262
0303;0308;0.7043810486793518
0303;0706;0.8493972420692444
0304;0305;0.717203289270401
0304;0306;0.7899937778711319
0304;0307;0.8506515622138977
0304;0308;0.4501386880874634
0305;0306;0.8931265696883202
0305;0307;0.8479913622140884
0306;0307;0.41560423374176025
0306;0308;0.6180741786956787
0306;0802;0.9057563990354538
0307;0308;0.7283888757228851
0307;0713;0.7972691655158997
0307;0802;0.8659550696611404
0307;0810;0.8561320900917053
0401;0402;0.4690372347831726
0401;0403;0.6151070892810822
0401;0404;0.7270750999450684
0401;0405;0.5895383954048157
0401;0406;0.7873036116361618
0401;0408;0.9074753746390343
0401;0901;0.9677081480622292
0401;0902;0.9667598567903042
0402;0403;0.7245403230190277
0402;0404;0.7874085307121277
0402;0405;0.6181691884994507
0402;0406;0.8513520509004593
0402;0408;0.9081365242600441
0402;0901;0.9679388962686062
0402;0902;0.9669973812997341
0403;0404;0.6932291984558105
0403;0405;0.7225005626678467
0403;0406;0.8342817574739456
0403;0709;0.9607414901256561
0404;0406;0.9647271074354649
0405;0406;0.7520784735679626
0405;0409;0.9142803698778152
0406;0409;0.9636232778429985
0701;0704;0.6211639046669006
0701;0706;0.8692345768213272
0701;0709;0.913031131029129
0702;0706;0.7688813507556915
0702;0711;0.7717598378658295
0705;0706;0.7361727058887482
0705;0709;0.8647382855415344
0706;0709;0.7295642197132111
0706;0713;0.781186893582344
0706;0811;0.8006466627120972
0709;0711;0.8170123249292374
0709;0712;0.8767879456281662
0709;0713;0.7918660044670105
0709;0811;0.8977934569120407
0712;0714;0.477161169052124
0712;0802;0.7905107885599136
0712;0803;0.7096959054470062
0712;0805;0.7546423226594925
0713;0810;0.8272127658128738
0714;0802;0.599323570728302
0714;0803;0.4447541832923889
0714;0805;0.5307202637195587
0801;0802;0.761652871966362
0801;0806;0.7257476449012756
0801;0901;0.8464427590370178
0801;0904;0.749603271484375
0801;0905;0.6105463206768036
0801;0910;0.8559120744466782
0802;0803;0.7775260955095291
0802;0805;0.811970666050911
0802;0806;0.8440845310688019
0802;0810;0.8545672297477722
0802;0901;0.9127010256052017
0802;0904;0.857646718621254
0802;0905;0.7785913050174713
0802;0910;0.9180844351649284
0803;0805;0.4594728946685791
0803;0806;0.7249568998813629
0803;0807;0.6273891031742096
0803;0809;0.5754677951335907
0805;0806;0.7675405293703079
0805;0807;0.6850786805152893
0805;0813;0.48871028423309326
0805;0910;0.8671003133058548
0806;0807;0.6906112730503082
0806;0810;0.7979600578546524
0806;0901;0.8995500802993774
0806;0904;0.8362022489309311
0806;0905;0.7452377378940582
0806;0910;0.9057444632053375
0808;0809;0.2928932309150696
0808;0810;0.6347185373306274
0809;0810;0.7417069971561432
0813;0910;0.8748983293771744
0901;0902;0.6413342654705048
0901;0904;0.9082876443862915
0901;0905;0.8573554903268814
0901;0910;0.9472251757979393
