2;1
2;2
2;5
2;6
2;7
2;3
2;11
2;8
2;9
2;12
2;13
2;14
2;15
2;16
2;17
2;18
2;19
2;20
2;10
2;21
2;22
2;23
2;24
2;25
2;26
2;27
2;28
2;4
2;29
2;30
2;31
2;32
2;33
2;34
2;35
2;36
2;37
2;38
2;39
2;40
2;41
2;42
2;43
2;44
2;45
2;46
2;47
2;48
2;49
2;50
2;51
2;52
2;53
2;54
2;55
2;56
2;57
2;58
2;59
2;60
2;61
2;62
2;63
2;64
2;65
2;66
2;67
2;68
2;69
2;70
2;71
2;72
2;74
2;75
2;76
2;77
2;73
2;78
2;79
2;80
2;81
2;82
2;83
2;84
2;85
2;86
2;87
2;88
2;89
2;90
2;91
2;92
2;93
2;94
2;95
2;96
2;97
2;98
2;99
2;100
2;101
2;102
2;103
2;104
2;105
2;106
2;107
2;110
2;109
2;111
2;113
2;108
2;112
2;114
2;115
2;116
2;117
2;118
2;119
2;120
2;121
2;123
2;125
2;126
2;127
2;122
2;124
2;128
2;129
2;130
2;131
2;132
2;133
2;134
2;135
2;136
2;138
2;145
2;137
2;139
2;142
2;140
2;144
2;141
2;146
2;143
2;147
2;148
2;149
2;150
2;151
2;152
2;153
2;154
2;155
2;156
2;157
2;158
2;159
2;160
2;161
2;162
2;163
2;164
2;165
2;166
2;167
2;168
2;170
2;169
2;171
2;172
2;173
2;174
2;175
2;176
2;177
2;178
2;179
2;180
2;181
2;182
2;183
2;184
2;185
2;186
2;187
2;188
2;189
2;190
2;191
2;192
2;193
2;194
2;195
2;196
2;197
2;198
2;199
2;200
2;201
2;202
2;203
2;204
2;205
2;206
2;207
2;208
2;209
2;210
2;211
2;212
2;213
2;214
2;215
2;216
2;217
2;218
2;219
2;220
2;221
2;222
2;223
2;224
2;225
2;226
2;232
2;245
2;252
2;263
2;272
2;284
2;291
2;304
2;314
2;321
2;332
2;342
2;349
2;359
2;370
3;382
9;388
10;398
10;408
10;420
10;430
11;440
11;450
11;459
11;468
11;480
11;485
11;496
11;505
11;513
11;529
5;541
5;549
5;558
5;568
5;577
5;587
5;594
5;604
5;611
5;620
5;627
5;635
5;644
5;652
5;659
5;666
5;677
5;691
5;702
5;709
5;719
5;731
5;741
5;749
5;757
5;769
5;778
5;787
5;796
5;810
5;819
5;827
5;835
5;845
5;858
5;865
5;874
5;885
5;896
5;906
5;915
5;922
5;935
5;945
5;954
5;965
5;976
5;984
5;992
5;1001
5;1010
5;1020
5;1032
5;1043
5;1047
5;1063
5;1073
5;1088
5;1096
5;1106
5;1115
5;1126
5;1143
5;1151
5;1161
5;1170
5;1181
5;1191
5;1198
5;1212
5;1225
5;1232
5;1242
5;1255
6;1265
12;1274
12;1285
12;1291
12;1300
12;1309
12;1318
12;1328
12;1337
12;1349
12;1356
12;1366
13;1376
13;1384
13;1392
13;1400
13;1409
13;1423
13;1436
13;1448
13;1464
13;1473
13;1483
13;1493
13;1505
13;1515
13;1525
13;1532
13;1542
13;1555
13;1568
13;1578
13;1589
13;1596
13;1603
13;1613
13;1626
13;1636
13;1648
13;1661
13;1670
13;1677
13;1688
13;1699
13;1708
13;1716
13;1726
13;1737
13;1742
13;1754
13;1768
13;1776
13;1786
13;1797
13;1804
13;1814
13;1823
13;1831
13;1838
13;1850
13;1861
13;1870
13;1881
13;1886
13;1901
13;1909
13;1919
13;1929
13;1937
13;1945
13;1959
13;1965
13;1983
13;1988
13;1998
13;2011
13;2023
13;2031
13;2038
13;2047
13;2057
13;2066
13;2079
13;2091
13;2100
13;2107
13;2115
13;2125
14;2132
14;2143
4;2148
4;2161
4;2169
4;2177
4;2187
4;2197
4;2206
4;2215
4;2227
4;2239
4;2246
4;2249
4;2262
4;2270
4;2279
4;2286
4;2298
4;2315
4;2325
4;2334
4;2344
4;2354
4;2362
4;2372
4;2382
4;2392
4;2402
4;2408
4;2418
4;2425
4;2432
2;229
2;239
2;249
2;259
2;270
2;280
2;290
2;299
2;309
2;317
2;328
2;339
2;354
2;362
2;374
9;385
9;395
10;404
10;414
10;421
11;432
11;441
11;457
11;464
11;474
11;489
11;494
11;502
11;512
11;521
11;531
5;539
5;547
5;555
5;567
5;576
5;584
5;598
5;606
5;612
5;622
5;631
5;638
5;647
5;654
5;664
5;670
5;683
5;689
5;697
5;707
5;718
5;727
5;735
5;743
5;753
5;766
5;774
5;784
5;793
5;800
5;809
5;818
5;829
5;840
5;846
5;857
5;868
5;873
5;881
5;891
5;901
5;912
5;925
5;934
5;940
5;956
5;964
5;974
5;985
5;993
5;1005
5;1014
5;1026
5;1037
5;1048
5;1059
5;1079
5;1089
5;1101
5;1111
5;1121
5;1129
5;1141
5;1154
5;1163
5;1173
5;1185
5;1195
5;1211
5;1219
5;1229
5;1239
5;1254
6;1263
12;1275
12;1283
12;1294
12;1304
12;1313
12;1322
12;1331
12;1345
12;1355
12;1365
13;1375
13;1389
13;1402
13;1415
13;1429
13;1439
13;1454
13;1460
13;1469
13;1480
13;1492
13;1502
13;1513
13;1526
13;1530
13;1539
13;1549
13;1558
13;1566
13;1576
13;1585
13;1598
13;1605
13;1618
13;1627
13;1640
13;1649
13;1657
13;1668
13;1680
13;1690
13;1698
13;1714
13;1724
13;1730
13;1740
13;1749
13;1759
13;1769
13;1779
13;1787
13;1794
13;1806
13;1821
13;1833
13;1844
13;1854
13;1860
13;1868
13;1878
13;1890
13;1899
13;1910
13;1920
13;1930
13;1938
13;1944
13;1960
13;1973
13;1979
13;1990
13;2005
13;2014
13;2026
13;2037
13;2048
13;2058
13;2065
13;2075
13;2083
13;2090
13;2096
13;2104
13;2112
13;2120
13;2130
14;2141
4;2151
4;2159
4;2168
4;2186
4;2196
4;2208
4;2221
4;2230
4;2242
4;2257
4;2271
4;2281
4;2293
4;2304
4;2312
4;2322
4;2335
4;2345
4;2359
4;2371
4;2381
4;2393
4;2404
4;2413
4;2422
4;2434
4;2444
4;2454
4;2466
4;2481
4;2489
4;2498
4;2509
4;2522
2;230
2;244
2;255
2;262
2;271
2;282
2;294
2;302
2;313
2;322
2;333
2;344
2;353
2;363
2;372
3;380
9;390
10;405
10;415
10;419
10;428
11;438
11;448
11;458
11;469
11;476
11;486
11;499
11;507
11;519
11;524
11;533
5;548
5;566
5;591
5;603
5;617
5;633
5;645
5;662
5;675
5;681
5;692
5;700
5;710
5;720
5;729
5;738
5;748
5;759
5;767
5;777
5;786
5;794
5;802
5;807
5;817
5;825
5;833
5;844
5;853
5;861
5;876
5;884
5;894
5;905
5;916
5;927
5;931
5;944
5;955
5;963
5;975
5;986
5;994
5;1004
5;1012
5;1022
5;1031
5;1042
5;1054
5;1066
5;1078
5;1090
5;1102
5;1112
5;1124
5;1133
5;1140
5;1150
5;1160
5;1169
5;1179
5;1190
5;1199
5;1207
5;1218
5;1230
5;1241
5;1252
6;1264
12;1273
12;1281
12;1290
12;1302
12;1310
12;1319
12;1326
12;1335
12;1343
12;1353
12;1362
13;1371
13;1385
13;1396
13;1406
13;1417
13;1424
13;1437
13;1447
13;1457
13;1467
13;1477
13;1484
13;1491
13;1500
13;1507
13;1519
13;1535
13;1541
13;1556
13;1564
13;1574
13;1587
13;1597
13;1604
13;1616
13;1630
13;1638
13;1646
13;1656
13;1671
13;1686
13;1696
13;1706
13;1709
13;1719
13;1729
13;1748
13;1758
13;1766
13;1775
13;1785
13;1796
13;1807
13;1816
13;1828
13;1834
13;1843
13;1853
13;1865
13;1875
13;1885
13;1900
13;1911
13;1923
13;1932
13;1949
13;1962
13;1974
13;1980
13;1989
13;2001
13;2008
13;2020
13;2030
13;2039
13;2050
13;2067
13;2077
13;2089
13;2094
13;2105
13;2111
13;2127
14;2139
4;2149
4;2157
4;2167
4;2180
4;2191
4;2201
4;2217
4;2228
4;2237
4;2247
4;2252
4;2259
4;2268
4;2276
4;2282
4;2291
4;2305
4;2310
4;2321
4;2332
4;2342
4;2355
4;2366
4;2373
4;2383
4;2390
4;2400
4;2414
4;2421
4;2431
4;2441
4;2452
4;2462
4;2470
4;2480
4;2488
4;2497
4;2503
4;2510
4;2520
2;236
2;243
2;254
2;267
2;273
2;286
2;295
2;307
2;320
2;329
2;337
2;347
2;357
2;367
2;377
9;387
9;397
10;407
10;417
10;422
10;433
11;443
11;451
11;463
11;471
11;481
11;498
11;511
11;530
5;540
5;550
5;554
5;563
5;574
5;582
5;593
5;602
5;619
5;629
5;636
5;649
5;656
5;668
5;684
5;696
5;713
5;724
5;737
5;751
5;768
5;782
5;792
5;811
5;823
5;831
5;841
5;850
5;866
5;875
5;888
5;899
5;913
5;926
5;938
5;947
5;953
5;961
5;972
5;981
5;996
