2019;01;1083;C10H;222969;3222209
2019;01;1084;C10H;112342;9043356
2019;01;1085;C10H;1586583;7309421
2019;01;1086;C10H;4266468;2959362
2019;01;1089;C10H;10139812;9789663
2019;01;1091;C10K;246022;4854506
2019;01;1092;C10K;113068;4185094
2019;01;1101;C11Z;3546721;16357
2019;01;1102;C11Z;2017295;72127
2019;01;1103;C11Z;723;2228
2019;01;1104;C11Z;656;0
2019;01;1105;C11Z;101946;717801
2019;01;1106;C11Z;102132;0
2019;01;1107;C11Z;14283210;3565676
2019;01;1200;C12Z;0;5
2019;01;1310;C13Z;2497745;534086
2019;01;1320;C13Z;21265633;8962133
2019;01;1391;C13Z;1615056;460180
2019;01;1392;C13Z;5495789;10300449
2019;01;1393;C13Z;809628;1896314
2019;01;1394;C13Z;157804;262916
2019;01;1395;C13Z;698400;8706221
2019;01;1396;C13Z;7919851;4694823
2019;01;1399;C13Z;1688321;1270597
2019;01;1411;C14Z;92900;279642
2019;01;1412;C14Z;1048025;4806853
2019;01;1413;C14Z;20561940;55403189
2019;01;1414;C14Z;14597571;28550824
2019;01;1419;C14Z;34049982;56041574
2019;01;1420;C14Z;8852;5857
2019;01;1431;C14Z;1137431;5613631
2019;01;1439;C14Z;7054882;17631784
2019;01;1511;C15Z;1397571;1452714
2019;01;1512;C15Z;5328122;18407199
2019;01;1520;C15Z;18666967;76782772
2019;01;1610;C16Z;24781477;3015872
2019;01;1621;C16Z;18860;4238983
2019;01;1622;C16Z;28608;783427
2019;01;1623;C16Z;847495;11038538
2019;01;1624;C16Z;607973;365131
2019;01;1629;C16Z;2194222;2929089
2019;01;1711;C17A;4960;103981
2019;01;1712;C17A;12957823;18318918
2019;01;1721;C17B;5420238;12355656
2019;01;1722;C17B;1669163;12887018
2019;01;1723;C17B;380389;344820
2019;01;1724;C17B;76038;61774
2019;01;1729;C17B;2775234;1579722
2019;01;1813;C18Z;41940;53059
2019;01;1910;C19Z;0;12567
2019;01;1920;C19Z;231903685;4818506
2019;01;2011;C20A;5705;510555
2019;01;2012;C20A;15565702;13249331
2019;01;2013;C20A;35271362;18503886
2019;01;2014;C20A;119684644;229100134
2019;01;2015;C20A;218746;2759808
2019;01;2016;C20A;381840538;363155863
2019;01;2017;C20A;67663;10993986
2019;01;2020;C20C;152034565;18950075
2019;01;2030;C20C;35957705;62218252
2019;01;2041;C20B;37219996;43694244
2019;01;2042;C20B;16237655;76367722
2019;01;2051;C20C;0;504552
2019;01;2052;C20C;16920261;18341080
2019;01;2053;C20C;9403749;1415994
2019;01;2059;C20C;198777688;73909238
2019;01;2060;C20C;6236135;12328990
2019;01;2110;C21Z;35284362;15172727
2019;01;2120;C21Z;57863394;10723873
2019;01;2211;C22A;702276;62745468
2019;01;2219;C22A;8973746;17720428
2019;01;2221;C22B;105673129;99729375
2019;01;2222;C22B;79632033;25554926
2019;01;2223;C22B;11097680;11998072
2019;01;2229;C22B;114523647;42143549
2019;01;2311;C23A;95848;255260
2019;01;2312;C23A;496430;1900611
2019;01;2313;C23A;11999222;3517755
2019;01;2314;C23A;2209480;2659762
2019;01;2319;C23A;726921;1893370
2019;01;2320;C23B;4161135;955859
2019;01;2331;C23B;270141;4020536
2019;01;2332;C23B;1078706;128212
2019;01;2341;C23B;162953;605419
2019;01;2342;C23B;9162;2059989
2019;01;2343;C23B;19342;115695
2019;01;2344;C23B;3178596;161414
2019;01;2349;C23B;560978;348009
2019;01;2351;C23B;354039;425221
2019;01;2352;C23B;5260;243898
2019;01;2361;C23B;2790412;2519212
2019;01;2362;C23B;13034;130695
2019;01;2363;C23B;1591809;0
2019;01;2364;C23B;273751;1390059
2019;01;2365;C23B;344;89821
2019;01;2369;C23B;129616;154254
2019;01;2370;C23B;1362566;2654269
2019;01;2391;C23B;726271;1732270
2019;01;2399;C23B;77606708;31989788
2019;01;2410;C24A;2152823;40204270
2019;01;2420;C24A;1986524;12446828
2019;01;2431;C24A;25705;757150
2019;01;2432;C24A;9638;2230697
2019;01;2433;C24A;3434828;2038091
2019;01;2434;C24A;28995508;7149499
2019;01;2441;C24B;439577;162100
2019;01;2442;C24B;2624352;26797839
2019;01;2443;C24B;2383040;996398
2019;01;2444;C24B;2933782;33391294
2019;01;2445;C24B;6952547;1225282
2019;01;2451;C24C;433267;716611
2019;01;2452;C24C;10407;252421
2019;01;2511;C25A;4105095;15888711
2019;01;2512;C25A;968052;4638925
2019;01;2521;C25B;7283416;5494201
2019;01;2529;C25B;275865;2914949
2019;01;2530;C25B;826664;110671
2019;01;2540;C25C;14752;28667
2019;01;2571;C25E;261247;633149
2019;01;2572;C25E;2030880;8514906
2019;01;2573;C25E;38822774;31096775
2019;01;2591;C25E;137678;1778327
2019;01;2592;C25E;9602069;3056062
2019;01;2593;C25E;19108665;6212400
2019;01;2594;C25E;3999363;24525623
2019;01;2599;C25E;26987049;34195901
2019;01;2611;C26A;1758455420;924872463
2019;01;2612;C26A;159330;1957197
2019;01;2620;C26B;4485580;10842908
2019;01;2630;C26C;3790814;7039067
2019;01;2640;C26D;927469;2405697
2019;01;2651;C26E;68451103;167975761
2019;01;2652;C26E;542021328;301545554
2019;01;2660;C26F;292320;318449
2019;01;2670;C26G;21714966;24201557
2019;01;2680;C26G;28492;46929
2019;01;2711;C27B;21514977;51445680
2019;01;2712;C27B;17015349;29187404
2019;01;2720;C27B;508252;6443607
2019;01;2731;C27B;167714;173903
2019;01;2732;C27B;37555351;25523878
2019;01;2733;C27B;29669621;20064032
2019;01;2740;C27B;5832795;20782068
2019;01;2751;C27A;7909909;167869645
2019;01;2752;C27A;2085920;8230946
2019;01;2790;C27B;28407329;30594616
2019;01;2811;C28A;578230;8979170
2019;01;2812;C28A;1545152;13423033
2019;01;2813;C28A;141835568;74828069
2019;01;2814;C28A;4555691;25336171
2019;01;2815;C28A;75598638;72981530
2019;01;2821;C28A;4962377;2931948
2019;01;2822;C28A;2924317;12092431
2019;01;2823;C28A;1307963;2280549
2019;01;2824;C28A;531961;6877055
2019;01;2825;C28A;201934086;100908541
2019;01;2829;C28A;26682161;40958301
2019;01;2830;C28B;8251767;8971517
2019;01;2841;C28C;3838153;19878613
2019;01;2849;C28C;3409409;4999347
2019;01;2891;C28D;41880;362813
2019;01;2892;C28D;79078417;24524310
2019;01;2893;C28D;6909306;3527952
2019;01;2894;C28D;3240381;5685251
2019;01;2895;C28D;24104663;16354468
2019;01;2896;C28D;17130075;25127226
2019;01;2899;C28D;33847229;23234400
2019;01;2910;C29A;1190781084;280136723
2019;01;2920;C29A;42363422;9208840
2019;01;2931;C29B;318636;4569726
2019;01;2932;C29B;65934897;162555969
2019;01;3011;C30A;4930292;16444
2019;01;3012;C30A;402705;817677
2019;01;3020;C30B;326516;251470
2019;01;3030;C30C;26880321;7842964
2019;01;3091;C30E;471567;7092322
2019;01;3092;C30E;19781242;6266562
2019;01;3099;C30E;367961;534152
2019;01;3100;C31Z;35261244;27300640
2019;01;3101;C31Z;1015884;696879
2019;01;3102;C31Z;2064714;3686062
2019;01;3103;C31Z;1103240;2833329
2019;01;3109;C31Z;19862054;9698928
2019;01;3211;C32A;0;575
2019;01;3212;C32A;1176394083;751192360
2019;01;3213;C32A;1591753;1768123
2019;01;3220;C32A;21177;129141
2019;01;3230;C32C;7982210;6770983
2019;01;3240;C32C;23398735;30099934
2019;01;3250;C32B;73713628;34201610
2019;01;3291;C32C;2661978;2139770
2019;01;3299;C32C;30461718;36753561
2019;01;3700;E37Z;1000;0
2019;01;3811;E38Z;33625389;1782378
2019;01;3812;E38Z;610430;714664
2019;01;3821;E38Z;0;208171
2019;01;5811;J58Z;1168873;886300
2019;01;5813;J58Z;318205;12211
2019;01;5814;J58Z;5964;222914
2019;01;5819;J58Z;1791031;2445781
2019;01;5829;J58Z;312;3282
2019;01;5911;J59Z;624240;1199443
2019;01;5920;J59Z;23290;40506
2019;01;7111;M71Z;7401;527
2019;01;7420;M74Z;0;2534848
2019;01;9003;R90Z;1675911;1382615
2019;01;9102;R91Z;327688;1228784
2019;02;0111;A01Z;76520019;3465834
2019;02;0112;A01Z;0;63063
2019;02;0113;A01Z;19307572;3694241
2019;02;0115;A01Z;103249;0
2019;02;0116;A01Z;54746;16005
2019;02;0119;A01Z;22817;1482118
2019;02;0121;A01Z;0;46
2019;02;0122;A01Z;0;2752188
2019;02;0123;A01Z;0;280723
2019;02;0124;A01Z;367919;475290
2019;02;0125;A01Z;706039;15176269
2019;02;0126;A01Z;0;3139
2019;02;0127;A01Z;1656322;1182477
2019;02;0128;A01Z;7409;140685
2019;02;0129;A01Z;42628;563600
2019;02;0130;A01Z;2268265;1767951
2019;02;0141;A01Z;99623;4700
2019;02;0142;A01Z;555471;0
2019;02;0143;A01Z;1350;0
2019;02;0145;A01Z;328538;0
2019;02;0147;A01Z;4225507;530126
2019;02;0149;A01Z;77612;110025
2019;02;0210;A02Z;0;514
2019;02;0220;A02Z;10295276;484268
2019;02;0230;A02Z;118;92172
2019;02;0300;A03Z;2607949;37879
2019;02;0510;B05Z;0;1339474
2019;02;0620;B06Z;0;528426
2019;02;0710;B07Z;0;7782
2019;02;0729;B07Z;3078028;2347583
2019;02;0811;B08Z;6361;1185308
2019;02;0812;B08Z;1637967;2652750
2019;02;0891;B08Z;250966;1265751
2019;02;0892;B08Z;0;1385707
2019;02;0893;B08Z;0;41827
2019;02;0899;B08Z;786005;3556907
2019;02;1011;C10A;2316527;11304342
2019;02;1012;C10A;3530;2558075
2019;02;1013;C10A;2146559;2976660
2019;02;1020;C10B;16741;4852004
2019;02;1031;C10C;410721;4408431
2019;02;1032;C10C;22712;832221
2019;02;1039;C10C;28964397;43666119
2019;02;1041;C10D;3309098;9192973
2019;02;1042;C10D;14229;9361181
2019;02;1051;C10E;15689650;15350785
2019;02;1052;C10E;1250;36173
2019;02;1061;C10F;44662413;15267289
2019;02;1062;C10F;2851213;8623530
2019;02;1071;C10G;3260720;1010336
2019;02;1072;C10G;6504872;10365904
2019;02;1073;C10G;137707;1415302
2019;02;1081;C10H;55933011;1343186
2019;02;1082;C10H;486002;9044335
2019;02;1083;C10H;64756;1078836
2019;02;1084;C10H;493512;3381870
2019;02;1085;C10H;3387790;3191562
2019;02;1086;C10H;95219619;269318
2019;02;1089;C10H;9629229;10438626
2019;02;1091;C10K;14740748;7851154
2019;02;1092;C10K;955;608979
2019;02;1101;C11Z;415601;63776
2019;02;1102;C11Z;8926368;442330
2019;02;1103;C11Z;0;21295
2019;02;1104;C11Z;0;130548
2019;02;1105;C11Z;6496;390959
2019;02;1107;C11Z;721545;254363
2019;02;1200;C12Z;0;113
2019;02;1310;C13Z;231860;1808549
2019;02;1320;C13Z;1608603;3129514
2019;02;1391;C13Z;265819;271279
2019;02;1392;C13Z;133365;4050985
2019;02;1393;C13Z;1066736;685909
2019;02;1394;C13Z;15864;334106
2019;02;1395;C13Z;106338;1087920
2019;02;1396;C13Z;3007921;1772121
2019;02;1399;C13Z;242968;141522
2019;02;1411;C14Z;11357;24806
2019;02;1412;C14Z;240689;2805019
2019;02;1413;C14Z;2248768;12165436
2019;02;1414;C14Z;515298;9027749
2019;02;1419;C14Z;1771491;2132492
2019;02;1420;C14Z;0;638
2019;02;1431;C14Z;867545;8787518
2019;02;1439;C14Z;237689;2080696
2019;02;1511;C15Z;318026;3779779
2019;02;1512;C15Z;21577969;4084696
2019;02;1520;C15Z;206295;3498364
2019;02;1610;C16Z;1656847;5239115
2019;02;1621;C16Z;37687;805286
2019;02;1622;C16Z;0;42448
2019;02;1623;C16Z;1409;535180
2019;02;1624;C16Z;665541;4035758
2019;02;1629;C16Z;43556;3766729
2019;02;1711;C17A;2120824;182060
2019;02;1712;C17A;47762699;34429131
2019;02;1721;C17B;5604033;23104119
2019;02;1722;C17B;18800;869319
2019;02;1723;C17B;227112;5767466
2019;02;1724;C17B;40;14664
2019;02;1729;C17B;3186065;12967422
2019;02;1813;C18Z;445;0
2019;02;1910;C19Z;0;168323
2019;02;1920;C19Z;245960;235769113
2019;02;2011;C20A;0;28380
2019;02;2012;C20A;42587326;16059809
2019;02;2013;C20A;5451127;10912093
2019;02;2014;C20A;44905439;30347716
2019;02;2015;C20A;4522647;43500100
2019;02;2016;C20A;85304468;26744183
2019;02;2017;C20A;22;3003038
2019;02;2020;C20C;98991604;237164312
2019;02;2030;C20C;1216082;6012478
2019;02;2041;C20B;2117127;17565027
2019;02;2042;C20B;316369125;170396753
2019;02;2051;C20C;0;549508
2019;02;2052;C20C;178849;2529848
2019;02;2053;C20C;111472;39191152
2019;02;2059;C20C;87590753;48688145
2019;02;2060;C20C;385240;1262332
2019;02;2110;C21Z;1543162;19012513
2019;02;2120;C21Z;1379188;14760243
2019;02;2211;C22A;85282;5469323
2019;02;2219;C22A;55320387;27473935
2019;02;2221;C22B;9771532;23840298
2019;02;2222;C22B;5706125;38144480
2019;02;2223;C22B;108981;1983006
2019;02;2229;C22B;7715272;17238526
2019;02;2311;C23A;3582858;382466
2019;02;2312;C23A;26570489;13417029
2019;02;2313;C23A;2654018;29468714
2019;02;2314;C23A;801;3111660
2019;02;2319;C23A;12241;240814
2019;02;2320;C23B;23141;256434
2019;02;2331;C23B;15180;2464083
2019;02;2332;C23B;0;162634
2019;02;2341;C23B;20894;340220
2019;02;2342;C23B;0;32515
2019;02;2343;C23B;0;57091
2019;02;2344;C23B;3946;3809320
2019;02;2349;C23B;1327;10164
2019;02;2351;C23B;0;2085358
2019;02;2352;C23B;34;155464
2019;02;2361;C23B;181389;1992941
2019;02;2362;C23B;1849;557251
2019;02;2363;C23B;0;2113
2019;02;2364;C23B;140243;679451
2019;02;2365;C23B;4;283331
2019;02;2369;C23B;46934;123738
2019;02;2370;C23B;17134;1420853
2019;02;2391;C23B;89181;818148
2019;02;2399;C23B;190323;4261254
2019;02;2410;C24A;4787950;76135221
2019;02;2420;C24A;7002735;21656897
2019;02;2431;C24A;16279;578807
2019;02;2432;C24A;29914;4690272
2019;02;2433;C24A;213913;464750
2019;02;2434;C24A;3618;3346209
2019;02;2441;C24B;0;805
2019;02;2442;C24B;2591055;13598583
2019;02;2443;C24B;217;63776
2019;02;2444;C24B;5047000;2233970
2019;02;2445;C24B;459003;15596391
2019;02;2451;C24C;1991452;503648
2019;02;2452;C24C;0;217998
2019;02;2511;C25A;984088;8684866
2019;02;2512;C25A;7016397;517934
2019;02;2521;C25B;12239748;58911621
2019;02;2529;C25B;1555264;3665849
2019;02;2530;C25B;282;105855
2019;02;2540;C25C;264;125934
2019;02;2571;C25E;284365;381250
2019;02;2572;C25E;287374;8658255
2019;02;2573;C25E;4120849;8609313
2019;02;2591;C25E;10554;1817897
2019;02;2592;C25E;21426671;30765027
2019;02;2593;C25E;14908180;4685790
2019;02;2594;C25E;547086;3700804
2019;02;2599;C25E;67314228;24557141
2019;02;2611;C26A;661481;3214603
2019;02;2612;C26A;32122;4129342
2019;02;2620;C26B;197969;6589181
2019;02;2630;C26C;2009937;4588350
2019;02;2640;C26D;1052421;8481639
2019;02;2651;C26E;4229024;13361038
2019;02;2652;C26E;27604;330425
2019;02;2660;C26F;452884;814389
2019;02;2670;C26G;755320;25306285
2019;02;2680;C26G;1711;371763
2019;02;2711;C27B;1459355;6817762
2019;02;2712;C27B;3122841;5819618
2019;02;2720;C27B;242494;6572737
2019;02;2731;C27B;9565;322637
2019;02;2732;C27B;73693090;3997820
2019;02;2733;C27B;408843;4015678
2019;02;2740;C27B;45423840;18284205
2019;02;2751;C27A;51961695;18226717
2019;02;2752;C27A;1140983;2470313
2019;02;2790;C27B;7559865;8104344
2019;02;2811;C28A;2379461;11612169
2019;02;2812;C28A;263152;3160074
2019;02;2813;C28A;16584425;15385244
2019;02;2814;C28A;2013532;5503685
2019;02;2815;C28A;1604187;10026404
2019;02;2821;C28A;183220;1712390
2019;02;2822;C28A;6600165;7215426
2019;02;2823;C28A;93264;1939672
2019;02;2824;C28A;969873;2029908
2019;02;2825;C28A;14954660;35101315
2019;02;2829;C28A;26059762;21819659
2019;02;2830;C28B;6264240;22885962
2019;02;2841;C28C;1018994;3329338
2019;02;2849;C28C;173138;3059396
2019;02;2891;C28D;0;122455
2019;02;2892;C28D;4582231;10527903
2019;02;2893;C28D;10980652;6401608
2019;02;2894;C28D;10868;101843
2019;02;2895;C28D;206;1449607
2019;02;2896;C28D;68796;2594195
2019;02;2899;C28D;3083410;6116805
2019;02;2910;C29A;7580590;1088514095
2019;02;2920;C29A;2065005;6057759
2019;02;2931;C29B;1687172;24311795
2019;02;2932;C29B;76756052;194216436
2019;02;3011;C30A;178;218
2019;02;3012;C30A;12710;119404
2019;02;3020;C30B;3661831;1575684
2019;02;3030;C30C;11668;6017
2019;02;3091;C30E;105213138;79408505
2019;02;3092;C30E;368065;224541
2019;02;3099;C30E;22028;166721
2019;02;3100;C31Z;112508;4424895
2019;02;3101;C31Z;48251;3670405
2019;02;3102;C31Z;384;1367628
2019;02;3103;C31Z;583;438542
2019;02;3109;C31Z;74935;3471455
2019;02;3212;C32A;19774;767494
2019;02;3213;C32A;36377;605429
2019;02;3220;C32A;6176;46168
2019;02;3230;C32C;33081;1193205
2019;02;3240;C32C;209422;5561989
2019;02;3250;C32B;6095257;21765894
2019;02;3291;C32C;2181636;6821210
2019;02;3299;C32C;6987697;12337209
2019;02;3700;E37Z;58740;0
2019;02;3811;E38Z;11223121;7654983
2019;02;3812;E38Z;9;5782
2019;02;5811;J58Z;134046;988974
2019;02;5814;J58Z;414;111
2019;02;5819;J58Z;350323;1627925
2019;02;5829;J58Z;0;4373
2019;02;5911;J59Z;2864020;4515468
2019;02;5920;J59Z;0;60595
2019;02;7111;M71Z;0;243
2019;02;9003;R90Z;721865;522343
2019;02;9102;R91Z;516300;311301
2019;03;0111;A01Z;14885144;553153
2019;03;0113;A01Z;737;110502
2019;03;0119;A01Z;3;537709
2019;03;0122;A01Z;0;983
2019;03;0123;A01Z;0;48879
2019;03;0124;A01Z;0;15859
2019;03;0125;A01Z;19992;57828
2019;03;0126;A01Z;0;49
2019;03;0127;A01Z;270;462
2019;03;0128;A01Z;54527;103939
2019;03;0129;A01Z;5;54910
2019;03;0130;A01Z;1551799;1196971
2019;03;0141;A01Z;6277698;0
2019;03;0142;A01Z;19427669;0
2019;03;0143;A01Z;30568;3288
2019;03;0147;A01Z;3758243;1208774
2019;03;0149;A01Z;1888158;578221
2019;03;0210;A02Z;0;2306
2019;03;0220;A02Z;413144;853944
2019;03;0230;A02Z;10285;11692
2019;03;0300;A03Z;74442;700266
2019;03;0729;B07Z;1159679;3202268
2019;03;0811;B08Z;2680;440852
2019;03;0812;B08Z;2486412;135581
2019;03;0891;B08Z;0;79793
2019;03;0892;B08Z;885;67725
2019;03;0893;B08Z;0;59188
2019;03;0899;B08Z;0;553113
2019;03;1011;C10A;33773239;6244002
2019;03;1012;C10A;126347;1757092
2019;03;1013;C10A;1842170;276256
2019;03;1020;C10B;46170;4121129
2019;03;1031;C10C;21135;650729
2019;03;1032;C10C;0;370662
2019;03;1039;C10C;1392406;741889
2019;03;1041;C10D;11126134;6938591
2019;03;1042;C10D;0;508274
2019;03;1051;C10E;111096;943303
2019;03;1052;C10E;0;50109
2019;03;1061;C10F;29397;98961
2019;03;1062;C10F;925761;1055171
2019;03;1071;C10G;0;69186
2019;03;1072;C10G;106875;154992
2019;03;1073;C10G;0;476082
2019;03;1081;C10H;0;13620
2019;03;1082;C10H;10397;81576
2019;03;1083;C10H;0;115862
2019;03;1084;C10H;150024;236201
2019;03;1085;C10H;2691011;132556
2019;03;1086;C10H;0;234039
2019;03;1089;C10H;106185;564122
2019;03;1091;C10K;76748162;5383312
2019;03;1092;C10K;58183;513925
2019;03;1102;C11Z;100251;7657
2019;03;1105;C11Z;0;817868
2019;03;1107;C11Z;2454478;27112080
2019;03;1310;C13Z;103857;28801
2019;03;1320;C13Z;869724;1310527
2019;03;1391;C13Z;7526;138837
2019;03;1392;C13Z;1352081;4861666
2019;03;1393;C13Z;92001;726218
2019;03;1394;C13Z;14735;174245
2019;03;1395;C13Z;21313;1259759
2019;03;1396;C13Z;14331;1436945
2019;03;1399;C13Z;338;38537
2019;03;1411;C14Z;6688;30919
2019;03;1412;C14Z;3663;1952087
2019;03;1413;C14Z;193912;1718314
2019;03;1414;C14Z;70168;951958
2019;03;1419;C14Z;41023;2049920
2019;03;1420;C14Z;0;68
2019;03;1431;C14Z;3444;81818
2019;03;1439;C14Z;35281;547943
2019;03;1511;C15Z;2489021;10824495
2019;03;1512;C15Z;11307758;13414939
2019;03;1520;C15Z;582172;1645298
2019;03;1610;C16Z;2716570;3897294
2019;03;1621;C16Z;45935;1933929
2019;03;1622;C16Z;1642192;164654
2019;03;1623;C16Z;25562;551603
2019;03;1624;C16Z;857757;555944
2019;03;1629;C16Z;324321;1461166
2019;03;1711;C17A;0;196
2019;03;1712;C17A;76363;6894920
2019;03;1721;C17B;240946;4568364
2019;03;1722;C17B;692;6563094
2019;03;1723;C17B;5930;76862
2019;03;1724;C17B;0;30352
2019;03;1729;C17B;208543;418036
2019;03;1813;C18Z;1264;322
2019;03;1910;C19Z;0;1426991
2019;03;1920;C19Z;32274;1109458
2019;03;2011;C20A;0;230909
2019;03;2012;C20A;26391;6279848
2019;03;2013;C20A;4033453;8616564
2019;03;2014;C20A;99407351;41412934
2019;03;2015;C20A;125419;2156173
2019;03;2016;C20A;570625;45145395
2019;03;2017;C20A;238925;782086
2019;03;2020;C20C;1779506;438345
2019;03;2030;C20C;144858;1268403
2019;03;2041;C20B;11485161;3117522
2019;03;2042;C20B;295652573;19130009
2019;03;2051;C20C;203;5192
2019;03;2052;C20C;31968;321806
2019;03;2053;C20C;219872;304370
2019;03;2059;C20C;2786584;9830516
2019;03;2060;C20C;112;1986
2019;03;2110;C21Z;176435417;52729542
2019;03;2120;C21Z;3806977;6662163
2019;03;2211;C22A;2617802;4441899
2019;03;2219;C22A;286915;1574942
2019;03;2221;C22B;1669908;29336074
2019;03;2222;C22B;21412111;25023965
2019;03;2223;C22B;2594124;1467628
2019;03;2229;C22B;6546363;4978323
2019;03;2311;C23A;509;16
2019;03;2312;C23A;634725;1573380
2019;03;2313;C23A;4853;7627333
2019;03;2314;C23A;1348479;1145898
2019;03;2319;C23A;3710305;1465896
2019;03;2320;C23B;24573;1473391
2019;03;2331;C23B;7198;288290
2019;03;2332;C23B;31564;84416
2019;03;2341;C23B;3915;172183
2019;03;2342;C23B;3217;78089
2019;03;2343;C23B;221;43834
2019;03;2344;C23B;0;135403
2019;03;2349;C23B;6314;10284
2019;03;2351;C23B;8316;0
2019;03;2352;C23B;12527;85080
2019;03;2361;C23B;3966929;70086
2019;03;2362;C23B;0;283355
2019;03;2364;C23B;551;49050
2019;03;2365;C23B;0;37023
2019;03;2369;C23B;6608;96083
2019;03;2370;C23B;27832;333842
2019;03;2391;C23B;37979;128193
2019;03;2399;C23B;240545;281091
2019;03;2410;C24A;65330046;85388666
2019;03;2420;C24A;7104680;3996359
2019;03;2431;C24A;34471536;3463474
2019;03;2432;C24A;1789;938145
2019;03;2433;C24A;7791;725260
2019;03;2434;C24A;463517;4560502
2019;03;2441;C24B;143010;145075
2019;03;2442;C24B;791837;8767063
2019;03;2443;C24B;26598;3736242
2019;03;2444;C24B;23880;1649328
2019;03;2445;C24B;4048341;7196181
2019;03;2451;C24C;528956;229638
2019;03;2452;C24C;0;21646
2019;03;2511;C25A;3840454;2161143
2019;03;2512;C25A;1061814;1009779
2019;03;2521;C25B;273500;224284
2019;03;2529;C25B;108744;894888
2019;03;2530;C25B;131;4533
2019;03;2540;C25C;332;61760
2019;03;2571;C25E;4214;97915
2019;03;2572;C25E;132495;1068106
2019;03;2573;C25E;576917;1562081
2019;03;2591;C25E;389252;218313
2019;03;2592;C25E;2498;1053793
2019;03;2593;C25E;3089012;2995970
2019;03;2594;C25E;746374;883822
2019;03;2599;C25E;5554694;11899771
2019;03;2611;C26A;305440;2701378
2019;03;2612;C26A;255822;33658
2019;03;2620;C26B;930881;3111395
2019;03;2630;C26C;2122989;2957869
2019;03;2640;C26D;171271;1172764
2019;03;2651;C26E;46320637;37616053
2019;03;2652;C26E;120868;225409
2019;03;2660;C26F;14471;572732
2019;03;2670;C26G;724198;3188550
2019;03;2680;C26G;0;9392
2019;03;2711;C27B;3843418;3066621
2019;03;2712;C27B;2114736;1736098
2019;03;2720;C27B;7719470;683801
2019;03;2731;C27B;1011;3409
2019;03;2732;C27B;3376146;367100
2019;03;2733;C27B;11539718;1375754
2019;03;2740;C27B;2119411;1323705
2019;03;2751;C27A;59395;644118
2019;03;2752;C27A;66119;1385065
2019;03;2790;C27B;10818593;2754937
2019;03;2811;C28A;22309811;8375437
2019;03;2812;C28A;271093;149744
2019;03;2813;C28A;50272354;1618388
2019;03;2814;C28A;129093;1016900
2019;03;2815;C28A;344659;2830116
2019;03;2821;C28A;4996;273997
2019;03;2822;C28A;25715295;3820443
2019;03;2823;C28A;42592;504808
2019;03;2824;C28A;111690;325827
2019;03;2825;C28A;1942388;1416497
2019;03;2829;C28A;917377;6610885
2019;03;2830;C28B;5365145;8286214
2019;03;2841;C28C;4809524;3235023
2019;03;2849;C28C;216146;1037530
2019;03;2891;C28D;0;974954
2019;03;2892;C28D;12943942;20369718
2019;03;2893;C28D;698;1458079
2019;03;2894;C28D;408294;1522532
2019;03;2895;C28D;56628;97232
2019;03;2896;C28D;57197;1127419
2019;03;2899;C28D;1100230;3225980
2019;03;2910;C29A;30462861;53360478
2019;03;2920;C29A;1470775;4822257
2019;03;2931;C29B;1704253;3872884
2019;03;2932;C29B;13505176;8059852
2019;03;3011;C30A;643;0
2019;03;3012;C30A;16755;250895
2019;03;3020;C30B;91030;11393
2019;03;3030;C30C;207742;274578
